3.450000000000000178e+00,2.049999999999999822e+00,-1.188999999999964564e-02,-4.349999999995191047e-03,1.657142857143055221e-03,-3.624999999999545253e-03,-9.666666666665454585e-03,-5.178571428568748934e-03,-2.634166666666478210e-02,-1.035714285714561811e-02
4.049999999999999822e+00,2.049999999999999822e+00,-2.271666666666760648e-02,-1.933333333331195949e-03,-4.591666666665143552e-03,-6.525000000003444711e-03,-4.350000000002296474e-03,-8.285714285684824118e-04,-2.175000000000011299e-02,2.754999999999796501e-02
4.450000000000000178e+00,2.049999999999999822e+00,-2.962142857142120028e-02,3.625000000013756107e-04,-2.071428571436432023e-04,-5.799999999999678676e-03,-4.108333333327607306e-03,4.059999999998353988e-03,-2.102499999999688993e-02,7.250000000000207667e-02
5.049999999999999822e+00,2.049999999999999822e+00,-3.276999999999929969e-02,-1.691666666665980756e-03,-4.833333333335095190e-03,-9.942857142854271205e-03,-2.899999999996794031e-03,2.658333333329210291e-03,-2.692857142856805094e-02,1.408916666666660544e-01
5.450000000000000178e+00,2.049999999999999822e+00,-2.779166666666554875e-02,1.933333333331195949e-03,-2.174999999998779906e-03,-4.349999999998236354e-03,-3.107142857140437423e-03,-3.625000000001913584e-03,-2.547857142856660775e-02,1.861800000000030653e-01
6.049999999999999822e+00,2.049999999999999822e+00,-4.552999999999372133e-02,-8.989999999997166924e-03,-5.799999999993588062e-04,-8.458333333327535883e-03,-8.699999999995711164e-03,-7.250000000001932850e-03,-2.319999999999566853e-02,2.716937500000007333e-01
6.450000000000000178e+00,2.049999999999999822e+00,-4.664166666666128697e-02,-5.075000000000311033e-03,-2.416666666675837405e-04,2.320000000000277569e-03,-6.766666666666291789e-03,1.812499999999772626e-03,-2.444285714285448358e-02,3.347428571428586186e-01
7.049999999999999822e+00,2.049999999999999822e+00,-5.820714285714651687e-02,-5.075000000000311033e-03,-3.383333333336698608e-03,-3.383333333327224416e-03,2.030122102171714704e-15,5.799999999965166787e-04,-2.050714285713947302e-02,4.176000000000022472e-01
7.450000000000000178e+00,2.049999999999999822e+00,-6.090000000000372893e-02,-4.350000000000520117e-03,-4.833333333351674810e-04,-1.449999999996975843e-03,-3.866666666667128993e-03,1.691666666668349304e-03,-2.195714285713888311e-02,4.799500000000051503e-01
8.050000000000000711e+00,2.049999999999999822e+00,-6.119000000000483080e-02,5.219999999999913945e-03,-7.250000000027512215e-04,-5.799999999998917133e-03,-1.657142857143055221e-03,1.657142857143055221e-03,-1.848749999999910187e-02,5.718437500000037588e-01
8.449999999999999289e+00,2.049999999999999822e+00,-8.033000000000356522e-02,-5.799999999995618556e-03,-4.893750000002583533e-03,-6.283333333333492206e-03,-5.437499999999317879e-03,1.657142857141025161e-03,-2.271666666666523685e-02,5.988500000000007706e-01
9.050000000000000711e+00,2.049999999999999822e+00,-7.975000000000420641e-02,-8.078571428569603086e-03,-3.935714285715009690e-03,-8.458333333327535883e-03,-6.214285714288994653e-04,-2.030122102171714704e-15,-2.278571428571345842e-02,6.512571428571456433e-01
9.449999999999999289e+00,2.049999999999999822e+00,-9.207500000000361229e-02,-5.074999999995573503e-03,-5.799999999999678676e-03,-4.349999999996205860e-03,-1.135833333332906571e-02,-5.437500000001094236e-03,-2.278571428570939569e-02,6.534666666666643087e-01
1.005000000000000071e+01,2.049999999999999822e+00,-1.015000000000014779e-01,-8.881249999999951683e-03,-6.421428571428577925e-03,-5.592857142854005224e-03,-4.833333333327989871e-04,-3.866666666660023566e-03,-1.885000000000047748e-02,6.437999999999968193e-01
1.044999999999999929e+01,2.049999999999999822e+00,-1.118916666666696785e-01,-7.491666666666674246e-03,1.933333333335933045e-03,-4.349999999997559812e-03,-6.670000000002574043e-03,3.935714285715009690e-03,-1.926428571428167452e-02,6.243700000000018679e-01
1.105000000000000071e+01,2.049999999999999822e+00,-9.956666666666791343e-02,-1.504375000000557350e-02,3.625000000001913584e-03,-1.933333333333564497e-03,1.035714285710095635e-03,1.993750000000460432e-03,-2.078333333333167235e-02,5.808285714285708057e-01
1.144999999999999929e+01,2.049999999999999822e+00,-9.110833333333800965e-02,-1.329166666667210527e-02,-5.981249999997828581e-03,8.285714285705125803e-04,-3.935714285710949570e-03,-1.160000000001559740e-03,-2.174999999999490188e-02,5.135416666666685614e-01
1.205000000000000071e+01,2.049999999999999822e+00,-8.720714285713679348e-02,-1.822857142857969848e-02,4.349999999999927709e-03,-8.216666666664687937e-03,1.035714285714155755e-03,-1.268750000001261924e-03,-2.319999999999566853e-02,4.328250000000011255e-01
1.244999999999999929e+01,2.049999999999999822e+00,-8.244285714285533306e-02,-1.657142857143867332e-02,5.437500000002870593e-04,-1.159999999995875485e-03,-8.078571428575693700e-03,-1.864285714284668336e-03,-2.555624999999572822e-02,3.703714285714302390e-01
1.305000000000000071e+01,2.049999999999999822e+00,-6.017500000000808313e-02,-2.030000000001003918e-02,-4.639999999997712794e-03,-2.900000000003899459e-03,2.900000000001531127e-03,4.833333333327989871e-04,-2.863749999999676277e-02,2.840187500000004306e-01
1.344999999999999929e+01,2.049999999999999822e+00,-2.718749999999658939e-02,-1.450000000001002397e-02,2.278571428569924843e-03,-3.141666666669114868e-03,-5.437499999999317879e-03,1.933333333333564497e-03,-1.768999999999891840e-02,2.271666666666666001e-01
1.405000000000000071e+01,2.049999999999999822e+00,7.250000000027512215e-04,-2.257857142858199495e-02,-2.071428571424251391e-03,-4.168750000001608669e-03,-1.740000000000918546e-03,2.899999999998570388e-03,-2.059000000000139538e-02,1.481071428571456017e-01
1.444999999999999929e+01,2.049999999999999822e+00,4.018571428571655196e-02,-2.796428571429235635e-02,8.492857142856889002e-03,-1.812500000003325340e-03,-5.800000000003062255e-03,3.081249999997481837e-03,-2.247500000000002274e-02,1.072999999999997983e-01
1.505000000000000071e+01,2.049999999999999822e+00,1.027428571428552206e-01,-1.802142857142996490e-02,3.190000000000736517e-03,6.214285714288994653e-04,-2.610000000001377711e-03,3.625000000004282349e-03,-2.464999999999939462e-02,3.334999999999984505e-02
1.544999999999999929e+01,2.049999999999999822e+00,1.547357142857127277e-01,-2.237142857142617250e-02,3.190000000000736517e-03,-3.314285714282050321e-03,-2.416666666661626550e-03,3.314285714284080381e-03,-2.174999999999904787e-02,-3.383333333335514226e-03
1.605000000000000071e+01,2.049999999999999822e+00,2.385249999999992099e-01,-2.005833333332892113e-02,4.833333333304305475e-04,3.552713678800500929e-15,-4.712500000001895728e-03,6.214285714268694052e-04,-1.698571428571987035e-02,-4.269444444444540215e-02
1.644999999999999929e+01,2.049999999999999822e+00,3.005642857142873936e-01,-1.993750000000105160e-02,-3.987500000000920863e-03,-3.624999999999545253e-03,-3.866666666667128993e-03,4.142857142811960615e-04,-1.595000000000368345e-02,-6.065833333333377902e-02
1.705000000000000071e+01,2.049999999999999822e+00,3.941583333333345540e-01,-1.812499999999772626e-02,-7.250000000003827818e-04,-5.618750000003558398e-03,-4.142857142872864045e-04,2.692857142855181133e-03,-1.498333333333808602e-02,-7.950833333333662267e-02
1.744999999999999929e+01,2.049999999999999822e+00,4.426642857142825682e-01,-1.860833333333999917e-02,-7.664285714284346795e-03,-1.208333333337918702e-03,-3.625000000001321609e-03,-2.658333333338684049e-03,-7.664285714286377289e-03,-9.062500000000284217e-02
1.805000000000000071e+01,2.049999999999999822e+00,5.141699999999929105e-01,-2.754999999999796501e-02,1.268749999999485567e-03,-2.416666666666363646e-03,5.800000000022009338e-04,9.183333333330287104e-03,-1.160000000000375488e-02,-9.690833333333515043e-02
1.844999999999999929e+01,2.049999999999999822e+00,5.555916666666670389e-01,-1.957499999999612328e-02,-2.899999999998824091e-03,-6.525000000001075946e-03,-8.285714285715275670e-03,3.728571428571366732e-03,-1.035714285714155712e-02,-9.342142857143187484e-02
1.905000000000000071e+01,2.049999999999999822e+00,5.998857142857251246e-01,-1.802142857142590565e-02,-3.141666666664377772e-03,-5.316666666667894774e-03,8.700000000004592731e-04,-8.119999999999549453e-03,-3.625000000004282349e-03,-8.886428571428897638e-02
1.944999999999999929e+01,2.049999999999999822e+00,6.194400000000058748e-01,-2.392499999999605012e-02,-4.142857142852562902e-04,4.833333333256935598e-04,-3.480000000004679437e-03,-7.250000000001459270e-03,-1.087500000000396483e-02,-9.159166666666962442e-02
2.005000000000000071e+01,2.049999999999999822e+00,6.087100000000077449e-01,-1.957499999999967599e-02,1.812499999997996269e-03,-9.321428571431462570e-03,4.142857142832261758e-04,-2.692857142859241253e-03,-9.735714285718748487e-03,-8.355624999999733404e-02
2.044999999999999929e+01,2.049999999999999822e+00,5.935333333333380201e-01,-9.321428571429432944e-03,-2.900000000002123102e-03,-1.691666666665980756e-03,-2.416666666675837405e-04,3.479999999993310493e-03,-5.385714285716452013e-03,-6.839166666666567085e-02
2.105000000000000071e+01,2.049999999999999822e+00,5.432666666666676747e-01,-2.416666666666600349e-02,-1.657142857143055221e-03,2.278571428571954903e-03,-1.035714285716185816e-03,6.766666666663923024e-03,-9.183333333339760429e-03,-7.394999999999640750e-02
2.144999999999999929e+01,2.049999999999999822e+00,4.917571428571534398e-01,-1.425833333333296517e-02,-1.268749999999485567e-03,2.029999999999176994e-03,-3.935714285710949570e-03,4.142857142832261758e-04,2.658333333336315718e-03,-7.133999999999929287e-02
2.205000000000000071e+01,2.049999999999999822e+00,4.136642857142882046e-01,-1.450000000000291854e-02,-4.833333333304305475e-04,2.071428571416130879e-04,2.071428571416130879e-04,6.090366306515144112e-15,-2.029999999999176994e-03,-5.365000000000057917e-02
2.244999999999999929e+01,2.049999999999999822e+00,3.567000000000011828e-01,-2.078333333332930619e-02,5.558333333330740984e-03,-6.007142857141291141e-03,-7.491666666664305481e-03,-2.320000000003119480e-03,-1.812500000024641622e-04,-4.971428571428556514e-02
2.305000000000000071e+01,2.049999999999999822e+00,2.709083333333381916e-01,-2.295833333333519022e-02,9.666666666703349620e-04,-3.624999999999545253e-03,1.933333333333564497e-03,8.285714285684824118e-04,-4.142857142852562902e-04,-3.769999999999740226e-02
2.344999999999999929e+01,2.049999999999999822e+00,2.293416666666653614e-01,-1.739999999999903429e-02,-9.280000000001110277e-03,-2.900000000002884212e-03,-5.074999999997942268e-03,3.770000000000095323e-03,-3.314285714286110442e-03,-3.498124999999507878e-02
2.405000000000000071e+01,2.049999999999999822e+00,1.402357142857145467e-01,-1.353333333333021395e-02,2.900000000000346745e-03,4.971428571429166096e-03,3.141666666666746103e-03,-4.142857142832261758e-04,1.691666666665980756e-03,-2.672142857142745243e-02
2.444999999999999929e+01,2.049999999999999822e+00,9.980833333333787027e-02,-2.320000000000074433e-02,-5.074999999997942268e-03,-3.521428571425693713e-03,-5.800000000000693490e-03,-4.712500000000119371e-03,-4.142857142856623022e-03,-3.431666666666780691e-02
2.505000000000000071e+01,2.049999999999999822e+00,3.359166666667334766e-02,-2.344166666666562190e-02,6.214285714329596940e-04,2.692857142855181133e-03,-2.278571428571954903e-03,1.933333333333564497e-03,-2.899999999996794031e-03,-2.392499999999960283e-02
3.450000000000000178e+00,2.450000000000000178e+00,-2.150833333333442357e-02,6.041666666665908465e-03,-9.666666666679665223e-04,3.383333333334329843e-03,-5.981250000003157652e-03,4.833333333351674810e-04,-2.634166666666241594e-02,1.201428571428461364e-02
